timestamp,B1,B2,D1,D2,F1,F2,H1,H2
2022/10/28-11:37:30,614.9976196,830.1917725,594.8096924,499.6466675,590.955719,483.6369019,467.203064,361.1644592
2022/10/28-11:38:00,616.5786743,832.0705566,595.7832031,498.7476807,589.7559814,483.2937622,468.6055908,363.2062378
2022/10/28-11:38:30,614.9893188,832.3341675,597.7232666,499.6095581,590.5081787,485.8042603,471.2389526,362.8400879
2022/10/28-11:39:00,615.2837524,833.1901245,596.7678223,499.1399536,588.8826294,486.1680298,472.453186,362.2993469
2022/10/28-11:39:30,616.190979,834.5444336,600.5609131,498.8679199,587.9071045,487.322937,475.321106,362.1582031
2022/10/28-11:40:00,615.4043579,836.2625732,600.0863037,506.4755249,589.0785522,489.0830078,475.7853394,362.2854309
2022/10/28-11:40:30,617.4752808,836.743103,598.9437866,504.168335,589.42099,489.2219849,476.7160645,362.5908813
2022/10/28-11:41:00,616.1710205,837.3945313,600.3015747,507.6289673,589.5890198,488.2072754,476.3304443,362.9111938
2022/10/28-11:41:30,616.784729,836.9666138,599.6209106,505.2171021,589.8483887,488.4963989,476.7923584,363.4914551
2022/10/28-11:42:00,615.760498,839.4918823,599.8627319,505.446167,591.9688721,486.9100952,476.6366577,362.6662598
2022/10/28-11:42:30,615.8620605,839.7918091,600.5511475,505.8623047,591.9767761,485.6652832,476.1266479,363.234436
2022/10/28-11:43:00,614.3000488,840.1687012,601.8704834,505.586792,592.6374207,486.5457153,476.4046631,362.4257507
2022/10/28-11:43:30,614.3424683,840.4968872,600.0272217,501.5824585,594.4153748,485.7345581,474.0217285,363.5657349
2022/10/28-11:44:00,613.7506714,840.2906494,599.8774414,506.5322266,595.2762451,486.3059082,472.6899414,363.6129761
2022/10/28-11:44:30,614.0914917,841.8470459,601.21875,511.8909912,596.6019897,486.0344849,472.6116943,360.0219116
2022/10/28-11:45:00,616.3826294,843.2975464,601.9367676,509.3151245,597.2673035,487.3433228,473.2731934,358.3600464
2022/10/28-11:45:30,617.3225098,843.6521606,601.2512817,506.581543,595.2723694,487.4036255,472.711853,358.6793213
2022/10/28-11:46:00,618.0130615,842.722168,601.9689941,504.5328369,594.0643311,489.887146,471.8585205,358.335968
2022/10/28-11:46:30,617.1039429,843.1080322,603.0526733,506.382019,593.7586975,488.6030884,470.8442383,356.379425
2022/10/28-11:47:00,616.487854,844.5465088,603.8586426,506.4437866,595.0461426,488.3084106,471.6425781,357.3028564
2022/10/28-11:47:30,617.7977905,844.8701782,603.3497925,505.7296753,595.7069397,489.5431519,472.8572388,360.1452942
2022/10/28-11:48:00,617.4754639,843.7398682,604.2286377,500.9209595,596.0385132,491.5246582,470.5806885,360.9952087
2022/10/28-11:48:30,617.9910278,842.8100586,603.322937,503.4472046,597.1998596,489.4160156,470.8724365,361.5828247
2022/10/28-11:49:00,618.1777344,843.6127319,602.2156372,503.1715088,597.8435669,490.2281494,471.7353516,361.2363586
2022/10/28-11:49:30,616.3822632,841.9471436,602.6621094,503.4400635,597.950592,488.9813232,473.0847168,361.2816772
2022/10/28-11:50:00,615.5015259,842.7141724,601.6052856,499.1860352,599.4570313,487.307312,475.5571899,360.5444946
2022/10/28-11:50:30,614.1486816,842.7014771,601.5861206,502.5736694,598.9104614,485.2645874,475.24646,361.491272
2022/10/28-11:51:00,615.4051514,842.5474854,602.352417,501.7618408,599.0311584,485.9550171,473.3446655,363.357666
2022/10/28-11:51:30,615.8396606,842.3908691,602.6415405,502.6721802,599.4647217,486.7467041,471.6228027,365.8838196
2022/10/28-11:52:00,616.4219971,842.1721191,602.324646,500.5082397,601.1451111,486.3565674,473.1305542,367.3685913
2022/10/28-11:52:30,617.7297363,840.494812,601.1741943,500.1513672,602.8059082,484.7910156,471.3855591,366.771759
2022/10/28-11:53:00,616.522644,841.0490723,603.5134888,503.7648926,601.2159729,485.9029541,473.1273804,366.2548523
2022/10/28-11:53:30,615.5004272,841.5594482,606.3143921,506.2120361,601.5743713,488.1630859,474.3439331,367.5222778
2022/10/28-11:54:00,615.6018677,841.0299683,605.4529419,506.3674316,600.8901672,489.539856,475.4658813,368.4345398
2022/10/28-11:54:30,613.8286133,840.9664917,605.2108154,507.3284302,599.2974854,490.3525391,475.3196411,369.1239014
2022/10/28-11:55:00,613.1367188,841.7341919,604.8811646,508.0186157,598.3358154,490.3466187,474.4609375,370.5064697
2022/10/28-11:55:30,615.0255737,841.2873535,604.815979,506.5006104,596.6835632,489.7419434,475.4015503,370.1489563
2022/10/28-11:56:00,616.3872681,840.3666382,604.3361816,504.2102661,595.31604,490.1038818,474.8150635,366.5967407
2022/10/28-11:56:30,614.4477539,839.5438843,602.8545532,504.1784058,595.0915527,490.4016724,473.4987183,365.6538391
2022/10/28-11:57:00,615.3392334,839.071228,602.6671753,505.3623047,594.6671753,491.2496338,473.4977417,364.5942688
2022/10/28-11:57:30,615.7542725,839.1368408,602.8204956,504.9043579,594.288208,490.4574585,473.8306885,365.939209
2022/10/28-11:58:00,615.7356567,840.1030273,603.7912598,503.2453003,595.6828613,491.5541992,473.7362061,367.1144409
2022/10/28-11:58:30,616.8083496,840.3883667,604.5397949,503.1671143,595.6714783,491.0822754,475.03125,367.5671692
2022/10/28-11:59:00,617.1508179,842.4737549,604.4483643,502.6920166,597.8766785,489.8991089,475.3258667,367.2398071
2022/10/28-11:59:30,617.2785645,841.2214355,604.3356323,502.7659912,598.6376343,489.4534912,474.7216187,368.2870483
2022/10/28-12:00:00,617.5305786,841.1943359,604.2849121,510.328186,598.3853149,488.9069214,474.7015991,365.9366455
2022/10/28-12:00:30,617.4578247,843.0134277,604.5576172,507.8724976,598.2139893,489.3696289,474.0437012,364.9257507
2022/10/28-12:01:00,619.5548706,843.609375,601.8221436,510.4885864,598.635376,488.5775146,476.3701172,364.3406372
2022/10/28-12:01:30,619.0313721,845.0673218,600.0552368,507.2861938,599.1002197,489.878479,475.0532227,365.0583191
2022/10/28-12:02:00,618.2119141,844.9395752,599.7463379,510.9818726,600.3017578,486.0576782,474.6107178,364.88797
2022/10/28-12:02:30,618.140564,845.3544922,600.9329224,508.1193848,600.505249,488.4647827,475.1915283,365.2355957
2022/10/28-12:03:00,616.5015869,846.4160156,601.4423218,504.840332,599.1098022,485.5637817,475.3691406,363.7840271
2022/10/28-12:03:30,615.3363647,845.7003784,602.6000977,504.7496338,598.9983215,483.8230591,477.5126343,364.0382996
2022/10/28-12:04:00,615.5324097,844.2346191,602.9029541,505.6901245,599.0419617,481.9682617,476.0222168,364.2309265
2022/10/28-12:04:30,615.4537964,843.5391846,602.8410645,505.840332,600.0310974,481.2821045,476.5687256,363.367981
2022/10/28-12:05:00,615.0777588,844.8546753,602.3226929,503.4918823,598.3283691,482.1932373,477.8326416,363.5947876
2022/10/28-12:05:30,616.03125,847.2258301,600.8319092,504.6827393,596.6273193,483.9674072,479.1715698,362.0569763
2022/10/28-12:06:00,615.9394531,848.2858887,599.4437866,504.7910767,596.7600403,486.6958618,479.7021484,362.040741
2022/10/28-12:06:30,616.6362915,847.1695557,600.246582,503.5604858,597.1530762,485.2258301,480.5727539,361.686615
2022/10/28-12:07:00,615.5248413,847.7388916,601.4095459,501.8731689,599.0970154,484.585083,479.4047852,361.5613098
2022/10/28-12:07:30,614.3984375,847.5970459,600.5385132,503.2775879,599.8638611,488.3400269,481.1373901,362.3667297
2022/10/28-12:08:00,614.5873413,847.4676514,602.4378662,501.4232788,601.4101563,485.855835,480.0466309,365.6031494
2022/10/28-12:08:30,615.3752441,847.659668,600.9932861,500.7566528,602.0265808,486.8291626,480.258728,365.8293152
2022/10/28-12:09:00,615.7861938,848.0362549,601.5294189,501.619751,601.789978,488.8781738,480.6513062,367.2590942
2022/10/28-12:09:30,616.6287842,847.1567383,601.0479126,501.6270752,601.4356384,488.9734497,479.7541504,365.7393799
2022/10/28-12:10:00,617.3800659,847.2313232,601.6960449,507.1873779,601.6881104,491.2266235,478.6671753,366.4701233
2022/10/28-12:10:30,616.9495239,846.925293,604.175415,505.7688599,602.2413025,492.1789551,477.763855,365.9483643
2022/10/28-12:11:00,618.6608276,847.8659668,604.8277588,505.5276489,601.8431091,491.8629761,476.8299561,363.8439636
2022/10/28-12:11:30,618.4046021,846.8973389,605.3074341,504.3850708,601.2093506,492.0311279,475.4276123,361.017395
2022/10/28-12:12:00,617.1657715,847.6652832,606.8369141,506.3917236,600.0383606,492.3495483,475.9702759,360.9024658
2022/10/28-12:12:30,617.1542358,846.3762207,607.5830078,508.2006226,601.7223816,492.5490112,475.1309814,361.0310669
2022/10/28-12:13:00,616.2578125,846.9534912,608.3265991,507.5499268,602.5671082,492.8758545,476.3095093,363.1011353
2022/10/28-12:13:30,616.9029541,845.8692017,607.6967163,509.423645,603.0816345,490.6882935,478.6360474,361.5774841
2022/10/28-12:14:00,616.8834839,845.3334351,607.333252,512.3376465,602.4650879,493.1570435,479.6317139,362.1416931
2022/10/28-12:14:30,617.90979,845.8065186,608.0265503,514.4763184,602.5724487,494.4631348,480.2879028,362.4420166
2022/10/28-12:15:00,618.4957275,846.7668457,606.9123535,511.2114868,601.8570251,492.3171387,480.949707,365.4181519
2022/10/28-12:15:30,620.1228638,846.6557617,606.5212402,510.1831665,599.9585571,491.3912964,481.1569824,367.5882263
2022/10/28-12:16:00,622.0239868,846.657959,608.5096436,509.8872681,598.0760193,493.0177002,483.3607178,368.6469727
2022/10/28-12:16:30,622.9909058,848.1580811,606.7036743,512.1105347,599.201355,493.9501343,482.4609375,368.6998291
2022/10/28-12:17:00,622.9199829,849.737915,607.9060669,512.3326416,597.8057251,494.7036133,482.6713867,368.5769043
2022/10/28-12:17:30,623.9561157,851.5888672,607.008728,511.7890015,598.1191406,494.9556885,484.322937,369.1951904
2022/10/28-12:18:00,623.3710938,850.2701416,608.1887207,515.1507568,597.410675,492.977417,482.0845337,368.8697205
2022/10/28-12:18:30,624.6715088,849.7224121,610.78125,532.3383789,597.756073,494.4943848,481.5598145,372.1856995
2022/10/28-12:19:00,628.0136108,851.2694092,613.2633667,535.5496826,601.479248,499.4419556,481.230896,372.131073
2022/10/28-12:19:30,630.038269,850.161499,613.8499146,536.7945557,603.6759949,500.553772,482.4796753,371.518158
2022/10/28-12:20:00,631.5209961,851.0167236,614.6550293,528.6997681,606.7662048,499.8704834,482.0467529,371.8908997
2022/10/28-12:20:30,632.9735107,849.5324707,613.4906616,530.4343872,607.4688416,499.9407349,483.1554565,370.4408569
2022/10/28-12:21:00,633.1033325,850.175293,613.7037964,530.4725952,607.3213806,499.980896,487.0562134,371.2002563
2022/10/28-12:21:30,634.6930542,851.7644043,617.0365601,529.8240967,609.3757629,499.5286255,489.9989624,371.1749878
2022/10/28-12:22:00,635.3487549,853.4128418,618.1904297,529.3795776,610.3455505,500.0470581,490.7996826,371.012207
2022/10/28-12:22:30,634.6329956,855.6719971,617.6390991,529.5658569,609.8995056,500.5869141,491.6038208,370.8499146
2022/10/28-12:23:00,634.6350708,857.2313232,618.5374756,532.6998901,610.8721924,502.1640625,492.4154663,372.690918
2022/10/28-12:23:30,633.1210327,857.34021,619.3995361,534.8094482,611.2412415,502.7313232,493.6132202,375.510437
2022/10/28-12:24:00,631.6947632,859.8184814,620.3626099,533.2644043,615.0340271,505.6672363,493.881897,377.5040283
2022/10/28-12:24:30,633.579834,859.1658936,621.7545166,531.9665527,614.3247375,504.567749,494.8480225,380.104248
2022/10/28-12:25:00,634.5540161,863.2546387,623.3814087,532.6303101,615.6555786,507.97229,494.6585083,379.8377075
2022/10/28-12:25:30,634.9711304,863.7252197,625.6097412,531.9481812,616.1742859,512.0928345,493.8972778,379.0623779
2022/10/28-12:26:00,636.9563599,864.1907959,626.4976196,530.2042847,615.2215576,514.5028687,492.8530273,382.143219
2022/10/28-12:26:30,639.0586548,864.7409668,628.2924805,530.5822144,618.2452698,517.8222046,493.9541626,383.2774353
2022/10/28-12:27:00,640.2431641,864.824707,628.2620239,530.3152466,618.1090393,518.5939331,493.222229,384.0949402
2022/10/28-12:27:30,643.0872803,865.2313232,630.0274658,533.4301758,620.844574,519.1971436,494.6395874,382.3710327
2022/10/28-12:28:00,642.0613403,866.3837891,630.2950439,536.3592529,622.2869873,519.9847412,497.9664917,383.4251099
2022/10/28-12:28:30,642.3011475,867.6729736,630.6700439,534.4453125,622.3301086,521.4643555,498.3237915,383.5027466
2022/10/28-12:29:00,642.5216675,867.7799072,630.1574097,534.3158569,620.916687,520.6487427,499.5004883,383.8550415
2022/10/28-12:29:30,643.6311646,869.1994629,630.2996826,538.1987915,621.355011,521.4067383,498.7224121,384.9190369
2022/10/28-12:30:00,643.0714722,871.6583252,631.0856934,537.7124634,622.926239,520.4118042,497.8149414,388.2004395
2022/10/28-12:30:30,643.9162598,872.7167969,632.6741333,537.9465942,622.9631042,521.8646851,497.2304688,391.4343872
2022/10/28-12:31:00,644.1473999,871.3918457,635.3083496,538.1898193,624.3576965,520.7511597,499.3582153,394.6188354
2022/10/28-12:31:30,646.4445801,871.7471924,637.5965576,540.102356,625.7872925,522.4984131,499.3028564,396.6911011
2022/10/28-12:32:00,647.3450317,872.446167,640.480957,544.5062866,628.0970459,522.5425415,499.168457,395.5579529
2022/10/28-12:32:30,650.3684082,873.0581055,642.3162842,552.2429199,629.4001465,524.9254761,501.1890259,395.180542
2022/10/28-12:33:00,652.0371094,876.8912354,645.250061,557.8075562,630.6361084,525.7828369,501.2523804,396.8057556
2022/10/28-12:33:30,655.1242065,877.2193604,648.8920898,570.5673828,634.8442993,525.9151001,503.2476196,398.7866516
2022/10/28-12:34:00,656.4343262,878.8770752,650.7618408,573.7922363,637.6487122,525.8389282,503.2014771,396.8109131
2022/10/28-12:34:30,656.921875,878.4483643,650.3956299,572.3093262,639.9429626,525.8796387,504.4215088,398.8283081
2022/10/28-12:35:00,658.3862305,878.8314209,652.4274902,573.2952271,641.2020874,525.1306763,505.6263428,400.1873474
2022/10/28-12:35:30,659.5147095,879.7664795,653.0753174,574.6485596,642.1246948,524.9152222,504.5420532,398.8445129
2022/10/28-12:36:00,661.6326294,880.2888184,652.8157959,577.2941895,642.7687378,526.093689,505.0301514,399.0948181
2022/10/28-12:36:30,663.1755981,880.8817139,650.7666626,578.3881226,643.5604858,525.8399658,508.3580933,398.7240601
2022/10/28-12:37:00,664.4181519,881.3592529,651.6937866,576.9481201,645.6641541,526.1713257,510.1522827,398.9409485
2022/10/28-12:37:30,665.7196655,882.6870117,652.3657227,577.7211914,645.3225708,525.3432007,510.0762329,398.1270142
2022/10/28-12:38:00,667.5057373,883.9786377,651.5740967,576.0609741,646.1776733,527.2286987,510.9434814,396.9469604
2022/10/28-12:38:30,669.7615967,884.3203125,651.0256958,575.9146729,645.6319275,528.2055054,510.3146362,397.3378601
2022/10/28-12:39:00,672.2956543,886.649292,651.2302246,572.831604,645.1871338,528.8219604,511.569458,398.4555359
2022/10/28-12:39:30,672.763916,885.8189697,652.9211426,574.6019287,645.8666077,528.6810913,511.2360229,399.4025269
2022/10/28-12:40:00,674.9437866,885.4171143,653.2268066,573.6081543,645.4318848,529.6821289,512.6316528,401.2884216
2022/10/28-12:40:30,675.0180664,885.8547363,653.5714111,575.8539429,643.9342346,529.0463257,514.0756836,405.1109924
2022/10/28-12:41:00,674.9417725,886.3076172,653.0303955,574.2338867,644.6031189,529.3428345,515.9567871,404.7709351
2022/10/28-12:41:30,675.5368042,887.1612549,653.1053467,578.536377,644.487915,530.9960938,516.689209,404.7737122
2022/10/28-12:42:00,674.9018555,888.5933838,655.2965088,580.1036987,645.4703064,532.3288574,517.5038452,405.2441406
2022/10/28-12:42:30,675.7250977,889.7823486,657.9296875,576.3285522,645.484375,534.1040649,517.6155396,405.2337036
2022/10/28-12:43:00,674.2670898,891.5136719,661.6167603,568.1846313,647.2156982,532.4846191,518.1696167,405.6808777
2022/10/28-12:43:30,674.9117432,893.1077881,664.0073242,567.8944702,648.5006104,533.0599976,518.1673584,406.156189
2022/10/28-12:44:00,674.5054321,894.4310303,662.1865234,570.4666138,647.2234802,532.8984985,519.3084717,407.5479126
2022/10/28-12:44:30,673.928772,894.6569824,661.7866211,572.0625,647.1548157,532.0990601,519.8306274,408.5306091
2022/10/28-12:45:00,673.3543091,895.8413086,661.3432007,570.2142944,648.7351685,534.2128296,519.614502,409.3407288
2022/10/28-12:45:30,673.602478,897.7692871,663.413208,570.1643066,649.5332947,534.3760986,518.6192017,409.2306519
2022/10/28-12:46:00,672.7996826,899.2648926,662.7017822,573.1593628,651.0358582,534.4951782,517.5076904,408.4756165
2022/10/28-12:46:30,673.5925293,900.3806152,661.6451416,574.0142822,650.821106,534.8301392,519.0079956,407.643158
2022/10/28-12:47:00,675.6347656,900.8774414,663.2523804,574.2009888,651.888916,533.5403442,517.2461548,408.8108215
2022/10/28-12:47:30,675.4666748,901.7779541,663.6971436,579.079834,651.8504333,532.6187744,517.9216309,406.936615
2022/10/28-12:48:00,675.4827271,902.9449463,665.6123657,580.5108643,650.3679504,532.0679321,518.2781372,407.4180908
2022/10/28-12:48:30,675.9855347,904.8024902,666.7740479,581.0898438,651.1536865,533.473999,519.6807861,407.8855896
2022/10/28-12:49:00,675.4725952,905.8856201,667.348999,589.0093994,648.7943115,534.0872803,520.0198975,409.0813904
2022/10/28-12:49:30,675.8250732,906.2265625,667.9794922,580.2200317,648.8291321,534.9085083,521.3330688,410.2498169
2022/10/28-12:50:00,676.538208,906.6751709,668.039856,572.5187988,648.725708,535.12323,521.671814,411.8314514
2022/10/28-12:50:30,676.9210205,906.8555908,668.3540039,575.9501953,648.54776,539.0783081,520.1495972,413.6142578
2022/10/28-12:51:00,676.5380249,906.6140137,668.8679199,578.0413208,647.3292847,541.114502,520.9922485,415.5557861
2022/10/28-12:51:30,676.2919922,906.2056885,668.6055298,575.3997192,648.493042,540.9336548,521.3815918,415.5557861
2022/10/28-12:52:00,677.5662231,906.4975586,668.8885498,577.1141968,647.0783691,540.5308838,524.1838379,417.3449707
2022/10/28-12:52:30,676.1556396,905.6848145,670.2133789,581.4036255,647.9140625,539.1341553,522.9992065,417.3356018
2022/10/28-12:53:00,676.874939,905.699585,671.6304321,586.1171875,648.0294189,539.5044556,523.9060669,414.3344421
2022/10/28-12:53:30,678.303894,906.4633789,672.5806885,584.4139404,648.5921021,540.9228516,524.9703979,416.2830505
2022/10/28-12:54:00,677.3660889,906.6732178,672.1126709,586.2714844,648.4201965,542.090332,523.9794312,416.3385925
2022/10/28-12:54:30,677.3679199,907.5368652,670.1557007,586.4475708,649.5641174,543.7471313,524.8721313,415.8589783
2022/10/28-12:55:00,675.7010498,906.2539063,669.3256836,586.5845337,650.5325623,543.5532227,524.6572876,417.702179
2022/10/28-12:55:30,677.5022583,905.3566895,669.3553467,583.6300659,650.1109009,545.0081787,524.8618164,418.4397278
2022/10/28-12:56:00,678.9536743,906.4592285,668.5803223,578.9275513,649.9711609,542.5197754,524.8739014,418.3976746
2022/10/28-12:56:30,678.6988525,906.6053467,670.5401611,581.7324219,649.3634033,540.9474487,526.638916,416.9518738
2022/10/28-12:57:00,678.678833,907.3928223,671.1182861,586.1729736,648.268219,540.3492432,529.5075073,418.4461975
2022/10/28-12:57:30,678.9978027,908.3498535,672.4968262,586.5476685,650.6657104,541.6834106,530.1096802,416.6271973
2022/10/28-12:58:00,677.8390503,907.2658691,675.6953735,584.0988159,651.2879944,543.0565186,530.3494873,415.9205322
2022/10/28-12:58:30,677.5481567,907.4439697,675.0476685,584.2200317,652.7554016,543.2492065,529.9172974,416.9793701
2022/10/28-12:59:00,680.1990967,909.0938721,676.3127441,581.4846191,654.8201294,544.5701904,530.1326904,416.9294434
2022/10/28-12:59:30,681.1600342,910.605835,676.4088135,581.0291748,655.3030701,545.3295898,528.8171997,415.6856079
2022/10/28-13:00:00,682.803833,910.8157959,676.5872803,594.0003662,654.2983704,546.2487183,526.5366211,414.8122864
2022/10/28-13:00:30,684.687561,909.6447754,677.8283081,596.1779175,653.7774353,550.9811401,527.083374,414.5066223
2022/10/28-13:01:00,685.4007568,910.3643799,679.8323364,594.9354858,654.5187683,552.0271606,527.0322266,415.3479004
2022/10/28-13:01:30,682.4445801,910.5576172,678.3945313,601.611145,653.6441345,551.7377319,527.1561279,415.2743835
2022/10/28-13:02:00,682.4204102,910.1871338,679.4550171,599.9450073,656.3869324,551.21521,526.4246826,414.8688965
2022/10/28-13:02:30,681.2002563,910.8453369,680.2134399,597.3215942,656.187561,550.0421143,527.0059204,413.6950073
2022/10/28-13:03:00,679.5513306,913.0458984,680.0270996,601.8174438,656.2489014,548.5727539,527.6646118,412.4329529
2022/10/28-13:03:30,679.4108887,912.6064453,680.4006958,603.9885864,656.9838867,549.1824341,528.6068726,410.9967651
2022/10/28-13:04:00,679.7658081,913.3925781,680.6716309,601.3080444,658.1537476,547.2418213,531.2213745,411.459137
2022/10/28-13:04:30,678.9336548,912.8692627,680.4470825,597.3928223,659.4170532,550.6994629,531.5410156,410.418457
2022/10/28-13:05:00,679.5631714,914.3796387,681.5084839,591.8991699,660.5203247,551.1294556,531.9037476,410.1091919
2022/10/28-13:05:30,679.2424316,913.53479,681.9020386,590.4275513,662.6256409,553.3762207,532.5084839,410.5311584
2022/10/28-13:06:00,679.4309082,913.5869141,681.8309326,591.5945435,664.3810425,553.8345337,532.3234253,413.0731201
2022/10/28-13:06:30,681.1361084,913.5214844,682.1404419,589.4353027,665.5635986,551.6911011,533.8738403,413.7307129
2022/10/28-13:07:00,679.9544067,914.0975342,681.7736206,601.7104492,664.598938,553.3731689,532.9163818,413.1865845
2022/10/28-13:07:30,680.1409912,917.128418,682.1687622,599.5792236,665.8883972,554.2109985,532.6513672,414.4263306
2022/10/28-13:08:00,679.5172119,917.6542969,682.0426025,603.6793823,666.6047363,553.7012939,532.8352051,416.3918457
2022/10/28-13:08:30,681.7235718,918.2944336,682.0349731,601.2138062,666.4560547,555.446228,533.1727295,416.6046448
2022/10/28-13:09:00,682.8475952,919.8774414,682.3375854,599.0592041,667.4330444,555.5653076,533.366333,415.8075867
2022/10/28-13:09:30,681.2424316,920.3225098,683.7549438,595.5698242,666.1858521,556.6552734,532.9718018,417.5695801
2022/10/28-13:10:00,681.5950928,920.0756836,682.855835,599.4621582,666.9642639,556.8187866,533.274353,419.2653809
2022/10/28-13:10:30,680.2047729,919.9743652,683.5255737,600.085083,668.7290344,555.5386353,531.7615356,419.4298706
2022/10/28-13:11:00,682.0371094,920.8983154,683.2006836,600.7095337,667.4995422,555.2186279,531.5234985,418.318573
2022/10/28-13:11:30,683.5241699,921.9095459,681.8062134,602.899231,665.7388611,555.7194214,533.3917236,418.6671448
2022/10/28-13:12:00,685.9150391,923.3314209,681.157959,600.072998,665.3700562,555.3588257,533.9003906,418.4763489
2022/10/28-13:12:30,687.0848389,924.0177002,682.3885498,599.0484009,663.7756348,557.9220581,535.9500122,417.2984924
2022/10/28-13:13:00,688.6314087,925.8029785,682.0765991,594.916626,663.0259094,559.7548218,537.3858032,418.3778381
2022/10/28-13:13:30,689.5788574,927.6864014,680.9873657,591.9863281,662.5934448,560.4938354,537.112915,418.7502136
2022/10/28-13:14:00,689.0154419,928.0919189,681.1096802,601.0889893,663.2382202,560.7668457,536.7533569,420.3468018
2022/10/28-13:14:30,688.2391968,928.729126,682.6984863,591.9504395,663.8050537,561.2032471,537.2219849,423.015564
2022/10/28-13:15:00,688.0842285,930.1744385,685.1268921,584.7266235,664.6246643,559.8676147,537.3300781,423.605835
2022/10/28-13:15:30,688.1807861,928.5465088,685.5401611,585.5802002,664.3891602,560.0337524,538.0256958,425.5103149
2022/10/28-13:16:00,688.7537231,929.2547607,686.9334717,591.4655151,666.1002502,559.0932007,536.6099243,425.5298767
2022/10/28-13:16:30,687.7022095,928.276001,687.2418213,598.6539917,665.2995911,556.7091675,536.003418,425.552948
2022/10/28-13:17:00,689.2329712,928.5708008,688.4050903,600.5447998,665.427124,555.3485107,535.8922119,424.99646
2022/10/28-13:17:30,689.5164185,928.0131836,690.2546997,604.4790039,667.7054138,551.7714844,534.2434692,426.1418762
2022/10/28-13:18:00,690.7683105,927.2918701,690.6292725,601.6831665,669.2367249,552.8676147,532.9836426,426.0574646
2022/10/28-13:18:30,691.0083618,926.2177734,690.8726807,604.303772,669.039978,555.0789185,533.6801758,425.2160645
2022/10/28-13:19:00,692.6644287,926.6485596,691.1278687,601.9863281,669.3572998,553.7724609,533.3660889,424.9147644
2022/10/28-13:19:30,692.1638184,925.6563721,690.5948486,592.2908936,670.4691772,553.2927856,534.8751831,425.5509949
2022/10/28-13:20:00,693.0727539,926.3232422,690.2855225,591.8318481,671.7583313,554.4055176,535.6760864,426.2373352
2022/10/28-13:20:30,692.9987793,926.2254639,689.5869751,595.3777466,672.3168945,553.2390137,536.5682983,427.5485229
2022/10/28-13:21:00,695.243103,925.3649902,690.1751709,605.8705444,671.2407837,552.8600464,537.7583008,430.2920532
2022/10/28-13:21:30,696.069519,926.7664795,690.8566895,599.1757202,671.0866394,553.9638062,539.8031006,431.431366
2022/10/28-13:22:00,697.6066284,928.05896,691.8289185,611.8612061,670.7661743,554.3237305,540.4073486,433.6914063
2022/10/28-13:22:30,698.7221069,927.1068115,690.7763672,618.6224365,671.3196106,553.4924927,540.5261841,435.0434265
2022/10/28-13:23:00,698.1976318,925.5571289,690.3256836,620.0383301,670.1253662,554.1859741,538.8084106,434.8295593
2022/10/28-13:23:30,698.8446045,925.7744141,691.1818237,614.9057617,669.3786011,554.0448608,539.9811401,433.3357849
2022/10/28-13:24:00,699.1789551,926.0061035,692.2255859,615.6365356,668.6085205,553.8617554,540.4779663,432.1955872
2022/10/28-13:24:30,699.0969238,926.2624512,690.9277344,606.3867798,667.6116333,553.5123291,535.8504028,432.2071533
2022/10/28-13:25:00,697.7809448,927.0290527,691.701416,602.3931274,667.1701965,554.7352905,536.3105469,431.7257996
2022/10/28-13:25:30,696.7504272,926.8271484,691.1117554,603.5612183,666.6707458,554.1706543,537.2819214,431.4190979
2022/10/28-13:26:00,697.3552856,926.6593018,692.2393799,597.085083,666.8031006,553.9244385,536.432373,431.8649902
2022/10/28-13:26:30,698.4653931,926.5440674,691.3326416,592.2902832,665.0510559,553.3199463,535.6365967,432.6928711
2022/10/28-13:27:00,699.5024414,925.154541,689.3409424,612.2406616,665.000885,554.2199097,533.852356,431.026825
2022/10/28-13:27:30,698.9105225,924.2390137,689.2444458,604.7457886,665.1495972,552.5621338,534.2414551,433.9049377
2022/10/28-13:28:00,696.7302246,925.0871582,690.7235718,609.819519,665.8712158,552.3338013,533.8843994,433.450592
2022/10/28-13:28:30,698.5845947,926.3092041,692.6533203,621.2087402,666.3406982,555.057312,533.4237671,435.0069275
2022/10/28-13:29:00,699.7803345,926.7941895,693.7526855,616.8358154,667.3197937,558.505188,535.538208,434.7810059
2022/10/28-13:29:30,701.2384033,927.3994141,695.6196899,613.2892456,667.0682678,562.7558594,538.0812988,437.1094055
2022/10/28-13:30:00,700.5270386,927.7259521,695.664917,609.5701904,668.5055847,562.1379395,542.8762817,439.4003296
2022/10/28-13:30:30,699.4977417,931.3807373,697.5205078,604.465332,669.6427307,563.7692871,544.7963257,440.1419678
2022/10/28-13:31:00,698.9952393,933.7728271,699.9667969,605.243103,670.3079529,564.1612549,547.8244629,445.7924805
2022/10/28-13:31:30,698.7915649,934.2331543,700.9331665,608.1366577,673.0984497,567.5491333,551.1126099,496.762085
2022/10/28-13:32:00,698.5421753,935.4327393,703.5291748,609.5609131,673.6276245,569.3533936,551.4068604,507.7938843
2022/10/28-13:32:30,700.7874146,937.0566406,706.7280884,614.2177124,673.4473877,570.815979,550.1347656,529.1484985
2022/10/28-13:33:00,701.1710815,937.1500244,710.4195557,617.0075073,674.1748047,571.2780762,550.673584,526.2603149
